entity_id,state,last_changed
sensor.0xa4c1380ec74887e7_temperature,22.4,2026-02-21T13:40:27.881Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-21T13:50:32.780Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-21T14:02:38.642Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-21T14:27:50.781Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-21T14:51:01.787Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-21T15:09:40.513Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-21T15:25:17.778Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-21T15:36:23.019Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-21T15:42:56.137Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-21T15:48:28.812Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-21T15:57:33.244Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-21T16:41:55.059Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-21T17:00:34.097Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-21T17:17:12.072Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-21T17:37:21.653Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-21T17:58:31.561Z
sensor.0xa4c1380ec74887e7_temperature,21.8,2026-02-21T18:13:08.313Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-21T18:24:43.718Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-21T18:46:54.150Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-21T19:09:04.653Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-21T19:25:12.169Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-21T19:47:22.374Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-21T20:20:37.471Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-21T20:59:24.878Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-21T21:30:38.763Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-21T21:54:49.349Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-21T21:57:50.710Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-21T22:02:22.765Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-21T22:07:55.307Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-21T22:15:28.820Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-21T22:22:32.129Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-21T22:29:05.240Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-21T22:37:09.140Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-21T22:43:42.320Z
sensor.0xa4c1380ec74887e7_temperature,22.9,2026-02-21T22:51:16.027Z
sensor.0xa4c1380ec74887e7_temperature,23.1,2026-02-21T22:59:20.037Z
sensor.0xa4c1380ec74887e7_temperature,23.3,2026-02-21T23:04:52.828Z
sensor.0xa4c1380ec74887e7_temperature,23.1,2026-02-21T23:26:03.501Z
sensor.0xa4c1380ec74887e7_temperature,22.9,2026-02-21T23:42:41.830Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-21T23:58:19.584Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T00:16:58.738Z
sensor.0xa4c1380ec74887e7_temperature,unavailable,2026-02-22T00:20:00.952Z
sensor.0xa4c1380ec74887e7_temperature,unknown,2026-02-22T00:20:01.564Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T00:21:19.093Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-22T00:45:12.477Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-22T01:12:25.498Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-22T01:40:38.851Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-22T02:12:23.691Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-22T02:49:40.903Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-22T03:34:31.399Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-22T04:04:44.978Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-22T04:46:33.576Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-22T05:44:28.889Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-22T06:22:45.378Z
sensor.0xa4c1380ec74887e7_temperature,20.4,2026-02-22T07:22:47.000Z
sensor.0xa4c1380ec74887e7_temperature,20.2,2026-02-22T07:58:01.980Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-22T08:58:03.203Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-22T09:43:22.192Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-22T10:26:40.440Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-22T10:31:42.597Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-22T10:38:15.436Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-22T10:42:47.434Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-22T10:47:19.462Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-22T10:53:52.422Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-22T11:00:25.422Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-22T11:06:58.464Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-22T11:15:02.275Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-22T11:20:04.682Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T11:28:08.576Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-22T11:34:41.798Z
sensor.0xa4c1380ec74887e7_temperature,22.9,2026-02-22T11:41:15.034Z
sensor.0xa4c1380ec74887e7_temperature,23.1,2026-02-22T11:50:19.548Z
sensor.0xa4c1380ec74887e7_temperature,22.9,2026-02-22T12:30:09.567Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-22T12:46:17.565Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T13:04:56.713Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-22T13:31:39.687Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-22T13:59:53.281Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-22T14:23:04.285Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-22T14:44:44.463Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-22T15:22:01.825Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-22T15:27:34.443Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-22T15:31:36.372Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T15:38:09.549Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-22T16:16:58.485Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-22T16:54:16.384Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-22T17:16:26.923Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-22T17:55:45.337Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-22T18:39:05.447Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-22T19:20:24.302Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-22T19:25:26.638Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-22T19:31:29.486Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-22T19:38:32.837Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T19:44:35.747Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-22T19:54:40.651Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-22T20:21:53.924Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-22T20:32:29.086Z
sensor.0xa4c1380ec74887e7_temperature,22.8,2026-02-22T20:33:59.843Z
sensor.0xa4c1380ec74887e7_temperature,22.9,2026-02-22T20:35:30.597Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-22T20:37:31.619Z
sensor.0xa4c1380ec74887e7_temperature,23.2,2026-02-22T20:45:35.673Z
sensor.0xa4c1380ec74887e7_temperature,23.4,2026-02-22T20:49:37.736Z
sensor.0xa4c1380ec74887e7_temperature,23.3,2026-02-22T20:54:10.067Z
sensor.0xa4c1380ec74887e7_temperature,23.1,2026-02-22T21:10:18.272Z
sensor.0xa4c1380ec74887e7_temperature,23.3,2026-02-22T22:02:14.496Z
sensor.0xa4c1380ec74887e7_temperature,23.5,2026-02-22T22:06:46.822Z
sensor.0xa4c1380ec74887e7_temperature,23.7,2026-02-22T22:09:48.391Z
sensor.0xa4c1380ec74887e7_temperature,23.9,2026-02-22T22:12:49.969Z
sensor.0xa4c1380ec74887e7_temperature,24.1,2026-02-22T22:15:51.572Z
sensor.0xa4c1380ec74887e7_temperature,24.3,2026-02-22T22:18:53.201Z
sensor.0xa4c1380ec74887e7_temperature,24.4,2026-02-22T22:23:55.922Z
sensor.0xa4c1380ec74887e7_temperature,24.5,2026-02-22T22:31:30.043Z
sensor.0xa4c1380ec74887e7_temperature,24.6,2026-02-22T22:36:02.540Z
sensor.0xa4c1380ec74887e7_temperature,24.8,2026-02-22T22:41:05.312Z
sensor.0xa4c1380ec74887e7_temperature,24.9,2026-02-22T22:53:12.007Z
sensor.0xa4c1380ec74887e7_temperature,24.8,2026-02-22T23:18:56.275Z
sensor.0xa4c1380ec74887e7_temperature,24.6,2026-02-22T23:31:33.257Z
sensor.0xa4c1380ec74887e7_temperature,24.4,2026-02-22T23:40:38.241Z
sensor.0xa4c1380ec74887e7_temperature,24.2,2026-02-22T23:51:44.271Z
sensor.0xa4c1380ec74887e7_temperature,24,2026-02-23T00:07:22.660Z
sensor.0xa4c1380ec74887e7_temperature,23.8,2026-02-23T00:24:01.501Z
sensor.0xa4c1380ec74887e7_temperature,23.6,2026-02-23T00:41:10.481Z
sensor.0xa4c1380ec74887e7_temperature,23.4,2026-02-23T00:57:18.866Z
sensor.0xa4c1380ec74887e7_temperature,23.2,2026-02-23T01:13:57.421Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-23T01:36:38.931Z
sensor.0xa4c1380ec74887e7_temperature,22.8,2026-02-23T02:02:21.816Z
sensor.0xa4c1380ec74887e7_temperature,22.6,2026-02-23T02:20:30.864Z
sensor.0xa4c1380ec74887e7_temperature,22.4,2026-02-23T02:43:12.066Z
sensor.0xa4c1380ec74887e7_temperature,22.2,2026-02-23T03:16:28.239Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-23T03:41:10.102Z
sensor.0xa4c1380ec74887e7_temperature,21.8,2026-02-23T04:08:53.233Z
sensor.0xa4c1380ec74887e7_temperature,21.6,2026-02-23T04:43:09.239Z
sensor.0xa4c1380ec74887e7_temperature,21.4,2026-02-23T05:17:55.200Z
sensor.0xa4c1380ec74887e7_temperature,21.2,2026-02-23T05:47:08.493Z
sensor.0xa4c1380ec74887e7_temperature,21,2026-02-23T06:31:58.543Z
sensor.0xa4c1380ec74887e7_temperature,20.8,2026-02-23T07:12:16.428Z
sensor.0xa4c1380ec74887e7_temperature,20.6,2026-02-23T07:45:30.919Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-23T08:45:32.933Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-23T09:16:16.056Z
sensor.0xa4c1380ec74887e7_temperature,20.4,2026-02-23T10:31:54.276Z
sensor.0xa4c1380ec74887e7_temperature,20.6,2026-02-23T10:43:59.452Z
sensor.0xa4c1380ec74887e7_temperature,20.8,2026-02-23T10:48:31.425Z
sensor.0xa4c1380ec74887e7_temperature,21,2026-02-23T10:52:02.985Z
sensor.0xa4c1380ec74887e7_temperature,21.2,2026-02-23T10:56:35.023Z
sensor.0xa4c1380ec74887e7_temperature,21.4,2026-02-23T11:01:07.078Z
sensor.0xa4c1380ec74887e7_temperature,21.6,2026-02-23T11:07:09.854Z
sensor.0xa4c1380ec74887e7_temperature,21.8,2026-02-23T11:13:42.910Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-23T11:20:46.244Z
sensor.0xa4c1380ec74887e7_temperature,22.2,2026-02-23T11:26:49.148Z
sensor.0xa4c1380ec74887e7_temperature,22.4,2026-02-23T11:33:22.340Z
sensor.0xa4c1380ec74887e7_temperature,22.2,2026-02-23T12:10:10.291Z
sensor.0xa4c1380ec74887e7_temperature,22.4,2026-02-23T12:29:19.586Z
sensor.0xa4c1380ec74887e7_temperature,22.6,2026-02-23T12:33:51.803Z
sensor.0xa4c1380ec74887e7_temperature,22.8,2026-02-23T12:40:25.075Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-23T12:48:29.126Z
sensor.0xa4c1380ec74887e7_temperature,23.2,2026-02-23T12:57:03.484Z
sensor.0xa4c1380ec74887e7_temperature,23.4,2026-02-23T13:06:38.399Z
sensor.0xa4c1380ec74887e7_temperature,23.6,2026-02-23T13:14:42.586Z
sensor.0xa4c1380ec74887e7_temperature,23.8,2026-02-23T13:23:17.078Z
sensor.0xa4c1380ec74887e7_temperature,23.6,2026-02-23T13:55:34.205Z
sensor.0xa4c1380ec74887e7_temperature,23.4,2026-02-23T14:10:11.867Z
sensor.0xa4c1380ec74887e7_temperature,23.2,2026-02-23T14:23:48.896Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-23T14:37:56.122Z
sensor.0xa4c1380ec74887e7_temperature,22.8,2026-02-23T14:51:33.001Z
sensor.0xa4c1380ec74887e7_temperature,22.6,2026-02-23T15:10:42.558Z
sensor.0xa4c1380ec74887e7_temperature,22.4,2026-02-23T15:34:54.510Z
sensor.0xa4c1380ec74887e7_temperature,22.2,2026-02-23T16:07:40.487Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-23T16:35:23.845Z
sensor.0xa4c1380ec74887e7_temperature,21.8,2026-02-23T17:22:16.057Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-23T17:26:17.958Z
sensor.0xa4c1380ec74887e7_temperature,22.2,2026-02-23T17:30:19.878Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-23T18:26:46.931Z
sensor.0xa4c1380ec74887e7_temperature,21.8,2026-02-23T19:09:37.220Z
sensor.0xa4c1380ec74887e7_temperature,21.6,2026-02-23T19:39:21.163Z
sensor.0xa4c1380ec74887e7_temperature,21.4,2026-02-23T20:12:36.508Z
sensor.0xa4c1380ec74887e7_temperature,21.2,2026-02-23T21:07:31.477Z
sensor.0xa4c1380ec74887e7_temperature,21,2026-02-23T21:46:49.137Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-23T22:46:51.815Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-23T23:32:42.032Z
sensor.0xa4c1380ec74887e7_temperature,20.6,2026-02-24T00:32:44.465Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-24T01:32:46.642Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-24T02:07:01.325Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-24T03:28:11.826Z
sensor.0xa4c1380ec74887e7_temperature,19.9,2026-02-24T04:24:05.211Z
sensor.0xa4c1380ec74887e7_temperature,19.7,2026-02-24T06:08:24.177Z
sensor.0xa4c1380ec74887e7_temperature,19.9,2026-02-24T06:20:59.315Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-24T06:25:31.196Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-24T06:29:32.895Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-24T06:33:34.620Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-24T06:38:36.794Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-24T06:46:10.073Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-24T06:52:42.967Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-24T07:49:38.416Z
sensor.0xa4c1380ec74887e7_temperature,20.8,2026-02-24T08:28:55.683Z
sensor.0xa4c1380ec74887e7_temperature,20.6,2026-02-24T09:04:41.169Z
sensor.0xa4c1380ec74887e7_temperature,20.4,2026-02-24T10:45:30.665Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-24T11:45:32.480Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-24T13:35:25.227Z
sensor.0xa4c1380ec74887e7_temperature,19.9,2026-02-24T16:10:42.619Z
sensor.0xa4c1380ec74887e7_temperature,19.7,2026-02-24T18:07:06.954Z
sensor.0xa4c1380ec74887e7_temperature,19.9,2026-02-24T18:40:50.752Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-24T18:44:22.228Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-24T18:48:23.930Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-24T18:51:55.450Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-24T18:55:57.190Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-24T19:00:29.172Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-24T19:05:01.197Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-24T19:10:33.698Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-24T19:15:36.013Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-24T19:21:38.818Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-24T19:28:11.876Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-24T20:06:29.983Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-24T20:25:38.963Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-24T20:51:20.808Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-24T21:16:02.055Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-24T22:12:27.443Z
sensor.0xa4c1380ec74887e7_temperature,21,2026-02-24T22:22:31.970Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-24T22:24:02.647Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-24T22:26:03.576Z
sensor.0xa4c1380ec74887e7_temperature,21.4,2026-02-24T22:27:34.273Z
sensor.0xa4c1380ec74887e7_temperature,21.6,2026-02-24T22:29:04.984Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-24T22:30:35.688Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-24T22:37:08.775Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-24T22:39:39.985Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-24T22:42:11.211Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-24T22:44:42.453Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-24T22:46:13.198Z
sensor.0xa4c1380ec74887e7_temperature,22.9,2026-02-24T22:48:44.460Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-24T22:53:16.753Z
sensor.0xa4c1380ec74887e7_temperature,23.1,2026-02-24T22:59:19.821Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-24T23:07:54.183Z
sensor.0xa4c1380ec74887e7_temperature,22.8,2026-02-24T23:20:00.314Z
sensor.0xa4c1380ec74887e7_temperature,22.7,2026-02-24T23:35:07.908Z
sensor.0xa4c1380ec74887e7_temperature,22.5,2026-02-24T23:45:12.943Z
sensor.0xa4c1380ec74887e7_temperature,22.3,2026-02-25T00:03:52.131Z
sensor.0xa4c1380ec74887e7_temperature,22.1,2026-02-25T00:23:01.500Z
sensor.0xa4c1380ec74887e7_temperature,21.9,2026-02-25T00:46:42.895Z
sensor.0xa4c1380ec74887e7_temperature,21.7,2026-02-25T01:05:21.734Z
sensor.0xa4c1380ec74887e7_temperature,21.5,2026-02-25T01:30:33.526Z
sensor.0xa4c1380ec74887e7_temperature,21.3,2026-02-25T01:59:16.828Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-25T02:23:58.127Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-25T02:48:39.294Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-25T03:12:19.841Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-25T03:58:09.890Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-25T04:26:22.103Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-25T04:59:06.095Z
sensor.0xa4c1380ec74887e7_temperature,20,2026-02-25T05:59:07.350Z
sensor.0xa4c1380ec74887e7_temperature,19.8,2026-02-25T06:33:21.535Z
sensor.0xa4c1380ec74887e7_temperature,20,2026-02-25T07:09:06.192Z
sensor.0xa4c1380ec74887e7_temperature,20.2,2026-02-25T07:13:07.869Z
sensor.0xa4c1380ec74887e7_temperature,20.4,2026-02-25T07:17:09.569Z
sensor.0xa4c1380ec74887e7_temperature,20.6,2026-02-25T07:23:12.160Z
sensor.0xa4c1380ec74887e7_temperature,20.8,2026-02-25T07:28:14.346Z
sensor.0xa4c1380ec74887e7_temperature,21,2026-02-25T07:36:48.122Z
sensor.0xa4c1380ec74887e7_temperature,20.8,2026-02-25T08:14:04.603Z
sensor.0xa4c1380ec74887e7_temperature,20.6,2026-02-25T08:40:46.316Z
sensor.0xa4c1380ec74887e7_temperature,20.4,2026-02-25T09:08:28.285Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-25T11:43:46.895Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-25T13:24:05.226Z
sensor.0xa4c1380ec74887e7_temperature,20,2026-02-25T14:24:06.341Z
sensor.0xa4c1380ec74887e7_temperature,19.9,2026-02-25T15:24:07.257Z
sensor.0xa4c1380ec74887e7_temperature,19.7,2026-02-25T15:59:51.864Z
sensor.0xa4c1380ec74887e7_temperature,19.8,2026-02-25T16:59:52.381Z
sensor.0xa4c1380ec74887e7_temperature,19.6,2026-02-25T17:40:38.932Z
sensor.0xa4c1380ec74887e7_temperature,19.5,2026-02-25T18:40:39.145Z
sensor.0xa4c1380ec74887e7_temperature,19.7,2026-02-25T19:15:53.209Z
sensor.0xa4c1380ec74887e7_temperature,19.9,2026-02-25T19:19:24.650Z
sensor.0xa4c1380ec74887e7_temperature,20.1,2026-02-25T19:22:56.110Z
sensor.0xa4c1380ec74887e7_temperature,20.3,2026-02-25T19:27:28.008Z
sensor.0xa4c1380ec74887e7_temperature,20.5,2026-02-25T19:31:29.717Z
sensor.0xa4c1380ec74887e7_temperature,20.7,2026-02-25T19:38:02.537Z
sensor.0xa4c1380ec74887e7_temperature,20.9,2026-02-25T19:40:33.648Z
sensor.0xa4c1380ec74887e7_temperature,21.1,2026-02-25T19:42:34.537Z
sensor.0xa4c1380ec74887e7_temperature,21.2,2026-02-25T19:47:06.565Z
sensor.0xa4c1380ec74887e7_temperature,21.4,2026-02-25T19:50:07.935Z
sensor.0xa4c1380ec74887e7_temperature,21.6,2026-02-25T19:54:40.007Z
sensor.0xa4c1380ec74887e7_temperature,21.8,2026-02-25T20:00:12.568Z
sensor.0xa4c1380ec74887e7_temperature,22,2026-02-25T20:06:15.394Z
sensor.0xa4c1380ec74887e7_temperature,22.2,2026-02-25T20:11:17.792Z
sensor.0xa4c1380ec74887e7_temperature,22.4,2026-02-25T20:15:49.984Z
sensor.0xa4c1380ec74887e7_temperature,22.6,2026-02-25T20:21:22.688Z
sensor.0xa4c1380ec74887e7_temperature,22.8,2026-02-25T20:24:24.182Z
sensor.0xa4c1380ec74887e7_temperature,23,2026-02-25T20:25:24.691Z
sensor.0xa4c1380ec74887e7_temperature,23.1,2026-02-25T20:26:55.460Z
sensor.0xa4c1380ec74887e7_temperature,23.3,2026-02-25T20:33:28.778Z
sensor.0xa4c1380ec74887e7_temperature,23.5,2026-02-25T20:36:30.338Z
sensor.0xa4c1380ec74887e7_temperature,23.6,2026-02-25T20:39:31.918Z
sensor.0xa4c1380ec74887e7_temperature,23.8,2026-02-25T20:42:33.500Z
sensor.0xa4c1380ec74887e7_temperature,23.7,2026-02-25T20:52:08.538Z
sensor.0xa4c1380ec74887e7_temperature,23.6,2026-02-25T21:05:45.663Z
